sample_id,state,latitude,longitude,rainfall_mm,rainfall_24h,rainfall_7d,soil_moisture,slope_degree,elevation_m,distance_to_fault_km,historical_events_count,distance_to_drainage_m,probability,landslide_occurred
NER_00824,Manipur,25.46051,94.06165,5.52,13.92,49.04,24.92,39.09,640.8,4.61,0,197.7,0.0072,0
NER_00825,Arunachal Pradesh,29.3716,93.66738,15.73,59.77,526.92,98.0,36.81,2694.3,1.93,0,64.6,0.9896,1
NER_00826,Sikkim,27.1543,88.57802,7.97,9.34,33.94,53.59,23.37,2519.4,12.8,3,15.5,0.0158,0
NER_00827,Arunachal Pradesh,28.87041,94.45206,6.77,13.29,47.92,23.07,30.62,2343.0,10.61,1,914.6,0.0014,0
NER_00828,Mizoram,23.85496,93.12054,1.83,1.83,38.87,38.47,23.42,1335.4,4.8,4,335.7,0.0086,0
NER_00829,Assam (Barak/Dima Hasao),26.04516,93.06205,42.69,207.5,500.47,97.93,20.58,1288.2,3.95,0,97.3,0.999,1
NER_00830,Arunachal Pradesh,29.17973,95.78943,8.75,227.51,275.26,76.53,39.35,2370.8,1.28,0,26.6,0.9979,1
NER_00831,Meghalaya,25.39471,90.74601,1.1,5.43,21.32,51.46,32.77,1671.6,2.89,1,79.0,0.0181,0
NER_00832,Assam (Barak/Dima Hasao),24.83559,93.71455,7.75,14.76,7.48,37.73,27.75,533.0,0.4,1,55.4,0.0077,0
NER_00833,Meghalaya,25.24659,90.42891,27.33,35.43,293.54,68.2,45.77,1160.8,3.55,8,134.1,0.9741,1
NER_00834,Assam (Barak/Dima Hasao),25.92478,93.06043,0.68,7.52,59.98,42.53,22.81,984.1,23.31,3,142.4,0.0055,0
NER_00835,Tripura (Jampui Hills),23.51585,92.37854,26.9,131.69,224.79,61.39,13.43,491.1,0.37,3,48.8,0.7491,1
NER_00836,Mizoram,24.1525,92.99314,1.45,18.55,48.62,50.77,23.55,1498.8,1.37,0,688.4,0.0054,0
NER_00837,Manipur,23.85696,93.36734,21.41,21.41,263.14,79.73,20.85,1320.0,14.73,2,10.0,0.2661,0
NER_00838,Manipur,24.10053,93.02689,1.08,21.4,32.2,41.11,35.25,1240.4,35.51,0,161.4,0.0034,0
NER_00839,Nagaland,26.05724,95.00914,32.28,125.88,529.87,98.0,32.62,1484.8,6.21,5,276.0,0.9994,1
NER_00840,Manipur,25.33035,93.25667,17.96,71.4,429.91,95.22,19.99,544.9,10.11,0,238.6,0.8644,1
NER_00841,Nagaland,26.56781,93.55024,1.58,9.63,2.88,26.38,25.28,980.7,6.93,4,10.0,0.0065,0
NER_00842,Sikkim,27.91892,88.21405,7.94,24.27,24.34,35.86,44.23,2151.1,5.24,3,52.0,0.066,0
NER_00843,Tripura (Jampui Hills),23.61782,91.96758,5.31,12.18,32.93,43.38,20.83,705.4,3.29,4,73.7,0.0163,0
NER_00844,Nagaland,25.31361,93.9943,48.29,138.85,301.93,71.15,14.71,852.0,1.08,0,152.9,0.8019,1
NER_00845,Assam (Barak/Dima Hasao),25.57462,93.81537,43.12,46.88,383.14,93.6,47.49,525.5,1.61,3,542.1,0.9832,1
NER_00846,Manipur,24.86948,93.95501,35.65,50.72,386.9,93.22,42.1,1572.4,6.2,2,1467.3,0.8873,1
NER_00847,Mizoram,24.09242,93.10133,7.21,23.72,17.79,54.02,42.41,1979.9,7.53,3,81.6,0.1117,0
NER_00848,Tripura (Jampui Hills),23.82192,92.23293,6.04,14.85,4.01,24.91,18.9,750.1,9.86,2,58.5,0.0017,0
NER_00849,Manipur,25.25273,94.45258,53.06,202.72,264.46,75.0,34.39,1009.5,12.35,2,124.0,0.993,1
NER_00850,Manipur,24.19108,93.25634,3.51,14.96,13.93,48.78,46.76,1043.2,8.1,1,185.7,0.0428,0
NER_00851,Tripura (Jampui Hills),23.65368,92.32814,3.41,6.39,37.61,25.9,27.91,617.0,16.65,5,10.5,0.009,0
NER_00852,Tripura (Jampui Hills),24.25846,91.93478,7.71,16.62,50.2,34.76,5.64,1708.4,7.4,1,112.6,0.0011,0
NER_00853,Nagaland,26.71618,94.69164,17.91,17.91,368.8,85.23,53.86,1972.5,3.19,2,72.3,0.9669,1
NER_00854,Mizoram,23.43682,92.99875,22.28,131.77,578.13,98.0,42.45,1623.6,9.86,1,454.1,0.9991,1
NER_00855,Meghalaya,25.61806,90.15242,43.77,182.47,368.76,84.54,24.83,1433.3,8.93,4,137.0,0.9971,1
NER_00856,Sikkim,28.03422,88.73184,50.8,227.84,302.3,83.86,27.18,1700.0,8.85,0,209.2,0.9945,1
NER_00857,Nagaland,25.84546,94.59772,1.28,15.87,46.12,39.55,21.22,877.2,2.59,3,98.1,0.0123,0
NER_00858,Arunachal Pradesh,28.72211,96.01991,18.78,196.16,660.82,98.0,60.69,2647.5,5.54,0,108.4,0.9997,1
NER_00859,Meghalaya,25.67551,90.73877,42.0,196.33,629.43,98.0,26.22,1404.5,3.86,0,307.2,0.9997,1
NER_00860,Nagaland,26.83589,94.63043,35.37,35.37,334.46,82.02,32.99,875.4,6.18,1,297.4,0.7026,1
NER_00861,Nagaland,25.46238,93.94631,7.77,19.96,36.81,31.33,32.08,1669.9,3.89,3,333.2,0.0147,0
NER_00862,Sikkim,27.27049,88.13951,1.16,11.01,48.69,30.39,40.08,2195.7,2.03,2,61.8,0.0252,0
NER_00863,Tripura (Jampui Hills),24.33793,92.04872,41.58,214.94,685.54,98.0,8.94,436.0,4.25,3,217.4,0.9997,1
NER_00864,Nagaland,25.97637,93.99258,44.16,201.18,547.27,98.0,10.44,1761.1,6.22,0,295.4,0.9975,1
NER_00865,Meghalaya,25.98291,92.15266,4.43,17.94,38.7,54.48,21.78,1378.7,3.01,3,231.6,0.0229,0
NER_00866,Sikkim,27.50626,88.39408,5.65,22.4,28.6,22.23,35.23,2120.8,43.76,0,148.8,0.0009,0
NER_00867,Nagaland,26.22556,95.09997,4.31,5.38,27.13,43.61,33.02,873.6,5.4,2,715.1,0.0077,0
NER_00868,Assam (Barak/Dima Hasao),25.00193,93.25546,34.53,41.93,511.74,98.0,20.73,434.3,0.2,2,311.3,0.9539,1
NER_00869,Mizoram,24.44743,93.12848,36.19,36.19,247.79,74.11,27.29,1958.6,0.24,4,326.1,0.62,0
NER_00870,Assam (Barak/Dima Hasao),25.33381,93.16417,12.63,35.42,182.64,62.63,27.28,541.7,2.98,0,140.7,0.1175,1
NER_00871,Tripura (Jampui Hills),24.25182,92.11432,2.25,231.81,499.91,98.0,30.45,1141.6,32.14,0,116.8,0.9992,1
NER_00872,Sikkim,27.88004,88.51127,38.21,234.55,308.18,84.71,35.59,2307.4,1.51,2,172.4,0.9993,1
NER_00873,Tripura (Jampui Hills),24.20637,92.3278,44.78,230.56,683.87,98.0,27.2,699.9,13.67,0,10.0,0.9997,1
NER_00874,Nagaland,25.39399,94.59776,36.9,90.91,325.51,88.36,30.4,1370.1,0.84,0,42.2,0.9335,0
NER_00875,Meghalaya,25.40451,90.89708,7.28,23.03,48.65,44.77,18.28,1448.9,1.67,1,110.9,0.008,0
NER_00876,Meghalaya,25.863,90.07286,1.08,16.08,16.95,46.72,48.57,903.6,6.62,2,184.4,0.0702,0
NER_00877,Assam (Barak/Dima Hasao),25.36593,93.02789,38.25,191.93,351.17,87.49,7.61,285.8,3.1,1,123.1,0.9795,1
NER_00878,Sikkim,27.20689,88.08027,21.29,21.29,486.34,98.0,49.64,1783.5,6.78,0,94.1,0.981,1
NER_00879,Assam (Barak/Dima Hasao),25.83396,93.23358,0.58,22.31,42.74,27.13,32.97,917.7,9.61,4,26.0,0.0226,0
NER_00880,Sikkim,27.04976,88.34334,3.12,8.27,10.62,27.99,45.8,2361.2,2.74,4,269.4,0.0357,0
NER_00881,Assam (Barak/Dima Hasao),24.86266,92.69834,7.03,15.65,12.29,45.78,21.38,764.3,17.09,1,211.3,0.0029,0
NER_00882,Sikkim,27.45748,88.37228,25.8,103.98,447.18,98.0,51.37,2048.9,13.57,1,229.2,0.9974,1
NER_00883,Mizoram,22.08336,92.33726,5.56,23.88,42.9,29.97,38.63,1795.2,0.55,1,45.8,0.0228,0
NER_00884,Nagaland,25.39529,93.52686,7.8,239.0,480.03,98.0,43.26,755.2,24.0,1,172.3,0.9997,1
NER_00885,Meghalaya,25.31758,91.64596,2.54,4.72,12.63,39.91,48.88,1194.6,7.27,0,678.1,0.01,0
NER_00886,Arunachal Pradesh,29.07846,93.00481,5.02,12.64,13.51,31.76,43.89,2800.9,18.55,0,119.5,0.0064,0
NER_00887,Sikkim,27.95847,88.06244,30.32,169.07,383.54,97.15,46.94,2213.0,6.51,0,832.3,0.9976,1
NER_00888,Manipur,25.17575,93.57898,47.42,102.19,387.32,91.58,46.82,1305.9,9.22,0,10.0,0.9913,1
NER_00889,Sikkim,27.71375,88.81973,2.76,17.07,36.76,54.58,35.6,2731.3,2.66,2,149.3,0.0546,0
NER_00890,Manipur,24.66302,94.583,24.88,51.07,414.07,98.0,23.02,1153.8,10.5,5,122.9,0.9682,1
NER_00891,Sikkim,27.50593,88.63962,5.87,10.53,25.06,35.54,31.76,2126.0,4.12,3,108.8,0.0159,0
NER_00892,Arunachal Pradesh,27.5134,95.49224,2.91,18.23,47.05,36.22,49.41,2964.8,2.26,2,210.1,0.0717,0
NER_00893,Assam (Barak/Dima Hasao),25.32474,92.92966,1.6,21.75,24.73,31.82,16.07,1031.2,6.26,1,587.6,0.0012,0
NER_00894,Assam (Barak/Dima Hasao),26.11197,93.1045,5.13,17.02,46.15,40.13,25.85,719.3,1.85,1,47.3,0.0106,0
NER_00895,Manipur,24.58145,93.84344,37.84,180.45,604.61,98.0,31.22,944.0,21.42,0,675.8,0.9986,1
NER_00896,Sikkim,27.36466,88.08095,49.94,155.23,327.2,82.31,34.29,2541.5,10.89,5,91.9,0.9967,1
NER_00897,Arunachal Pradesh,28.61081,93.23845,31.27,154.12,255.34,61.6,51.29,2906.0,18.49,0,134.1,0.963,1
NER_00898,Mizoram,24.43792,92.99664,38.47,53.35,92.33,60.4,34.89,1462.4,11.27,0,119.9,0.1048,0
NER_00899,Tripura (Jampui Hills),24.08489,91.9091,1.08,22.16,4.13,30.5,38.77,150.0,23.44,1,542.0,0.0032,0
NER_00900,Manipur,24.01085,94.68305,3.96,8.87,59.01,41.77,33.78,1034.7,8.05,0,393.5,0.0071,0
NER_00901,Manipur,24.49391,93.45489,15.95,161.12,506.35,98.0,5.0,1004.5,18.77,0,95.9,0.976,1
NER_00902,Tripura (Jampui Hills),24.15941,91.99975,22.59,59.92,301.47,83.16,19.8,1395.4,20.89,0,213.1,0.3269,0
NER_00903,Nagaland,26.45434,93.93771,3.91,17.98,33.14,29.33,40.78,759.2,12.26,1,104.7,0.0114,0
NER_00904,Meghalaya,25.82493,92.54003,32.31,54.85,114.08,58.86,44.34,749.6,0.2,0,358.9,0.2744,1
NER_00905,Sikkim,27.81015,88.30702,34.47,89.45,418.67,94.21,41.84,2328.5,6.99,5,869.3,0.9945,1
NER_00906,Manipur,24.17909,94.34292,18.98,26.25,91.99,50.45,31.45,1185.6,24.19,0,392.1,0.0097,0
NER_00907,Tripura (Jampui Hills),24.10546,91.91164,9.63,54.57,173.54,73.12,18.12,457.7,16.02,0,51.1,0.0932,0
NER_00908,Mizoram,23.71991,93.04344,28.85,148.27,448.97,97.71,35.15,1318.0,3.1,8,44.3,0.9997,1
NER_00909,Mizoram,23.27943,92.98581,45.34,179.91,488.84,98.0,39.26,1498.5,11.23,0,16.2,0.9994,1
NER_00910,Tripura (Jampui Hills),23.512,92.24656,1.65,1.65,15.75,35.78,30.19,880.5,19.85,1,285.7,0.002,0
NER_00911,Tripura (Jampui Hills),23.87044,91.98015,2.59,10.24,52.8,47.87,8.72,634.4,10.93,0,46.7,0.0015,0
NER_00912,Assam (Barak/Dima Hasao),25.44907,93.75873,35.51,86.26,561.66,98.0,19.24,815.5,11.11,1,10.0,0.9839,1
NER_00913,Manipur,24.08697,94.70288,47.25,50.62,454.02,98.0,28.89,1115.0,5.11,0,55.1,0.9445,1
NER_00914,Mizoram,23.16499,93.06848,1.67,1.67,19.4,30.13,10.08,1597.4,1.39,5,15.4,0.0036,0
NER_00915,Tripura (Jampui Hills),24.30362,92.04981,16.94,42.42,130.66,59.25,27.7,627.9,1.38,2,288.0,0.1377,0
NER_00916,Arunachal Pradesh,28.19598,94.34114,7.21,22.56,38.03,36.67,25.88,2982.1,2.26,5,291.4,0.028,0
NER_00917,Arunachal Pradesh,28.23166,93.48636,45.44,148.39,285.05,81.66,42.96,2671.4,3.11,2,886.3,0.9851,1
NER_00918,Tripura (Jampui Hills),24.39056,91.98808,40.57,217.6,673.81,98.0,26.49,331.7,1.28,0,188.3,0.9997,1
NER_00919,Nagaland,26.48143,93.99119,52.7,141.42,524.08,98.0,38.65,1578.7,2.02,0,110.1,0.999,1
NER_00920,Arunachal Pradesh,28.31431,94.71786,6.39,18.39,11.7,29.89,47.82,2085.1,25.31,1,32.1,0.0108,0
NER_00921,Assam (Barak/Dima Hasao),25.7809,93.69378,54.63,97.94,477.05,97.61,22.19,1008.1,2.81,0,258.2,0.9743,1
NER_00922,Tripura (Jampui Hills),24.25846,91.86465,47.99,230.12,315.89,86.88,22.9,552.6,9.8,1,44.5,0.9966,1
NER_00923,Arunachal Pradesh,26.92526,96.49083,19.17,186.12,505.75,98.0,40.55,2664.2,4.56,0,49.0,0.9997,1
NER_00924,Manipur,24.74369,94.66851,20.21,95.34,161.86,66.21,25.45,1218.5,1.43,2,24.1,0.6022,1
NER_00925,Assam (Barak/Dima Hasao),25.56316,93.23455,15.82,40.93,481.07,98.0,18.32,437.6,1.35,3,421.0,0.9363,1
NER_00926,Sikkim,27.70719,88.62756,35.62,86.88,291.26,80.15,50.92,2083.6,11.37,5,772.1,0.9809,1
NER_00927,Nagaland,26.08601,94.57232,16.61,16.61,362.43,81.26,31.29,1022.1,0.33,1,58.6,0.7216,1
NER_00928,Mizoram,22.29587,92.20882,1.57,18.85,15.38,51.43,44.19,811.7,2.47,1,122.9,0.0608,0
NER_00929,Nagaland,26.01297,94.14653,12.9,39.01,488.9,98.0,25.97,2084.9,11.76,0,29.9,0.9093,1
NER_00930,Nagaland,26.69927,94.58099,29.09,213.99,357.54,86.62,47.57,1017.6,3.58,0,246.0,0.9994,1
NER_00931,Arunachal Pradesh,27.11906,97.18077,54.3,141.19,299.59,83.82,47.85,2327.6,33.2,2,45.2,0.9866,1
NER_00932,Mizoram,22.10195,92.32871,52.94,115.14,473.08,98.0,32.27,1200.2,0.41,0,80.1,0.9949,1
NER_00933,Assam (Barak/Dima Hasao),25.83859,93.02195,54.11,117.81,567.32,98.0,28.95,640.9,2.82,0,32.0,0.9972,1
NER_00934,Meghalaya,25.92747,92.03278,32.73,67.83,489.24,98.0,31.07,1309.6,21.39,1,10.0,0.9704,1
NER_00935,Tripura (Jampui Hills),23.56328,92.21508,49.56,54.38,90.35,60.76,17.48,686.7,3.79,0,141.6,0.0361,0
NER_00936,Nagaland,26.47782,94.66585,0.35,20.26,59.75,39.71,37.08,1801.6,8.9,5,52.1,0.0898,0
NER_00937,Tripura (Jampui Hills),24.29196,92.22934,40.49,98.99,534.8,98.0,19.65,271.7,0.74,1,429.7,0.9856,1
NER_00938,Assam (Barak/Dima Hasao),25.04355,93.06249,24.88,137.01,329.16,85.44,21.99,388.1,2.77,3,348.2,0.9757,1
NER_00939,Manipur,24.43233,93.6456,33.74,208.44,519.71,98.0,13.27,1239.7,15.83,0,10.9,0.9977,1
NER_00940,Manipur,25.65674,94.4261,15.5,131.9,420.86,91.02,23.75,1281.8,13.87,4,1164.2,0.9756,1
NER_00941,Manipur,25.20545,94.23122,1.75,13.08,49.16,32.29,30.45,649.3,3.15,3,116.8,0.0166,0
NER_00942,Meghalaya,25.30323,91.73171,7.33,20.0,29.71,44.32,39.73,1910.6,11.2,2,559.2,0.02,0
NER_00943,Assam (Barak/Dima Hasao),25.224,92.79294,5.55,201.22,537.44,98.0,9.7,150.0,1.7,0,87.7,0.9981,1
NER_00944,Assam (Barak/Dima Hasao),24.8148,93.33659,53.78,148.5,484.1,98.0,25.33,535.7,2.9,2,630.0,0.9965,1
NER_00945,Arunachal Pradesh,26.59312,95.70379,27.99,93.99,561.1,98.0,47.7,2298.6,6.2,0,291.7,0.9981,1
NER_00946,Meghalaya,25.52738,91.4312,0.27,6.03,59.04,30.84,32.43,1956.8,10.06,4,151.6,0.0163,0
NER_00947,Tripura (Jampui Hills),23.71656,92.04636,38.95,127.97,366.4,89.14,27.19,809.3,15.89,3,685.4,0.9682,1
NER_00948,Sikkim,27.27852,88.1059,53.33,111.01,450.08,98.0,32.47,2174.0,4.81,3,10.2,0.9973,1
NER_00949,Assam (Barak/Dima Hasao),25.88604,93.62952,3.56,21.14,13.72,44.53,28.79,1320.3,0.36,0,103.9,0.0101,0
NER_00950,Meghalaya,25.24799,90.196,21.52,174.39,608.35,98.0,23.33,1940.5,0.2,1,395.4,0.9994,1
NER_00951,Assam (Barak/Dima Hasao),25.46312,92.89046,50.05,105.3,548.97,98.0,15.18,602.4,0.54,0,742.3,0.9688,1
NER_00952,Manipur,25.06282,93.80298,14.31,107.98,389.83,91.67,24.78,1486.6,2.44,0,390.2,0.948,1
NER_00953,Manipur,25.21862,93.70328,18.94,83.25,478.41,98.0,20.55,1444.5,0.2,1,77.3,0.9782,1
NER_00954,Tripura (Jampui Hills),23.97828,91.92847,6.08,21.45,8.72,36.72,30.29,837.8,7.89,3,18.4,0.0165,0
NER_00955,Meghalaya,25.60954,90.5412,43.37,112.17,533.97,98.0,42.09,1416.4,3.59,0,76.1,0.9984,1
NER_00956,Arunachal Pradesh,27.67233,95.13862,1.26,16.15,45.33,40.96,52.03,2106.8,1.09,2,390.7,0.0886,0
NER_00957,Meghalaya,25.48947,89.89274,44.76,103.49,342.51,89.79,35.47,1468.2,17.78,0,256.4,0.9328,1
NER_00958,Arunachal Pradesh,29.25798,96.63227,43.65,168.49,468.2,98.0,38.19,2145.6,11.33,3,222.6,0.9995,1
NER_00959,Arunachal Pradesh,26.77296,94.43805,18.59,80.01,341.1,94.98,36.04,3003.5,7.98,0,78.1,0.9495,1
NER_00960,Arunachal Pradesh,29.41702,92.65108,44.52,152.94,537.04,98.0,31.05,2294.3,2.61,1,276.9,0.9989,1
NER_00961,Mizoram,23.68647,92.63378,1.65,21.9,38.32,47.65,22.36,1106.5,12.8,1,47.6,0.0076,0
NER_00962,Manipur,25.48582,94.45724,8.59,72.31,134.74,56.65,21.66,1382.0,10.1,4,153.6,0.2424,0
NER_00963,Meghalaya,25.27004,92.60237,24.67,59.82,112.76,56.12,39.97,1796.0,37.56,1,81.1,0.0865,0
NER_00964,Meghalaya,25.52873,90.96065,2.15,6.93,32.91,47.44,36.16,1572.4,3.59,3,14.0,0.0464,0
NER_00965,Assam (Barak/Dima Hasao),25.08685,93.74784,32.24,66.86,375.1,89.35,22.84,727.1,3.3,2,81.1,0.9141,1
NER_00966,Manipur,23.84361,94.05142,34.55,51.09,338.15,82.52,39.35,1119.0,27.15,1,195.1,0.7463,0
NER_00967,Tripura (Jampui Hills),23.62456,91.94772,15.71,15.71,347.74,92.97,14.43,765.2,7.52,4,624.1,0.5045,1
NER_00968,Mizoram,22.16095,92.2984,48.74,136.78,289.06,74.43,16.56,1098.9,10.75,1,238.7,0.7965,1
NER_00969,Arunachal Pradesh,27.46624,94.49419,43.77,172.26,372.21,90.82,29.16,2092.8,7.46,1,303.9,0.9939,1
NER_00970,Mizoram,23.75883,93.27814,3.16,29.56,380.44,97.7,37.54,604.2,25.88,2,207.1,0.8681,1
NER_00971,Arunachal Pradesh,27.64291,94.44574,10.93,239.35,484.69,98.0,38.82,1735.3,0.75,0,64.9,0.9997,1
NER_00972,Mizoram,24.09935,93.37499,1.25,1.25,4.76,35.86,19.7,754.0,0.75,4,24.2,0.0069,0
NER_00973,Assam (Barak/Dima Hasao),25.18992,93.78235,52.55,162.29,545.21,98.0,35.44,795.3,5.88,0,24.2,0.9994,1
NER_00974,Manipur,24.34766,93.84645,43.51,188.89,339.96,77.3,23.16,1212.5,0.2,5,230.7,0.9972,1
NER_00975,Arunachal Pradesh,28.66963,92.41631,5.01,19.66,276.69,76.65,38.69,2873.5,0.2,3,363.5,0.7301,1
NER_00976,Sikkim,27.51597,88.76188,10.59,174.8,525.84,98.0,38.63,2747.4,3.66,3,155.2,0.9997,1
NER_00977,Manipur,23.80109,93.82939,20.76,231.47,685.95,98.0,26.37,1281.8,4.02,1,129.3,0.9997,1
NER_00978,Assam (Barak/Dima Hasao),25.85228,93.23286,34.03,97.69,261.99,72.3,15.1,1009.3,5.54,3,57.9,0.7195,1
NER_00979,Arunachal Pradesh,27.96166,96.00187,3.17,3.5,47.63,24.98,46.57,2748.3,11.1,1,223.2,0.0104,0
NER_00980,Tripura (Jampui Hills),23.75292,92.03954,7.37,47.75,365.76,84.2,35.18,510.9,1.83,0,802.3,0.7364,1
NER_00981,Arunachal Pradesh,27.89527,93.81934,27.41,225.14,646.03,98.0,36.53,2249.7,7.3,1,179.6,0.9997,1
NER_00982,Manipur,23.82101,93.18234,34.49,115.88,296.2,74.13,32.72,1081.7,0.49,1,249.0,0.934,1
NER_00983,Arunachal Pradesh,27.35478,91.8055,32.02,190.34,548.24,98.0,37.41,2578.1,4.62,1,360.6,0.9997,1
NER_00984,Assam (Barak/Dima Hasao),25.26221,93.49998,4.33,77.05,206.15,62.69,33.69,683.9,1.24,2,54.6,0.6878,1
NER_00985,Manipur,24.16954,94.02473,0.01,0.01,3.97,29.29,13.38,1470.2,1.32,1,73.6,0.0009,0
NER_00986,Meghalaya,25.29719,92.5454,26.85,178.78,376.23,96.46,38.8,1915.7,0.97,2,417.4,0.999,1
NER_00987,Arunachal Pradesh,28.39457,93.4592,3.18,216.73,348.52,93.1,38.81,2938.4,10.09,1,81.8,0.9993,1
NER_00988,Arunachal Pradesh,29.31982,93.30341,46.76,200.42,480.17,98.0,69.32,2390.1,0.42,1,404.5,0.9997,1
NER_00989,Manipur,25.5595,94.25529,37.13,155.19,612.01,98.0,50.08,687.6,4.08,1,88.8,0.9997,1
NER_00990,Sikkim,27.47919,88.73355,52.79,212.8,464.14,96.37,43.78,2573.0,0.25,4,31.5,0.9997,1
NER_00991,Nagaland,25.63782,94.82861,24.71,180.92,278.44,84.2,30.16,1221.9,7.2,3,26.5,0.9949,1
NER_00992,Manipur,25.68449,93.00376,0.32,8.93,34.32,51.25,30.12,1292.3,32.93,1,289.3,0.0036,0
NER_00993,Sikkim,28.09595,88.07411,2.33,12.26,16.04,49.29,38.18,2202.0,20.47,3,568.4,0.015,0
NER_00994,Nagaland,25.44951,94.17844,19.95,78.83,285.86,82.25,38.16,1312.7,11.97,1,171.5,0.8788,1
NER_00995,Nagaland,25.72858,94.64075,10.23,69.15,166.08,70.21,43.69,910.1,2.14,8,92.5,0.9696,1
NER_00996,Meghalaya,25.23291,92.79468,51.28,123.36,337.81,81.87,42.12,1856.2,2.66,0,96.4,0.9848,1
NER_00997,Nagaland,26.88739,93.69857,11.89,206.94,350.42,87.27,23.3,1396.5,1.36,0,17.1,0.9958,1
NER_00998,Assam (Barak/Dima Hasao),25.89721,93.7076,1.47,18.79,52.09,50.42,8.27,979.1,10.94,2,268.5,0.0033,0
NER_00999,Nagaland,25.94844,94.2251,3.34,22.68,43.25,46.98,40.08,1483.5,17.25,0,231.5,0.0162,0
NER_01000,Arunachal Pradesh,28.90063,93.73814,28.76,163.2,524.65,97.66,52.33,2607.9,13.91,1,59.3,0.9997,1
NER_01001,Mizoram,23.03084,93.33978,1.11,1.11,19.96,41.95,26.36,1336.9,10.16,1,193.5,0.0036,0
NER_01002,Tripura (Jampui Hills),24.32955,92.05035,47.16,74.56,505.74,98.0,10.58,150.0,6.79,4,450.2,0.9632,1
NER_01003,Nagaland,25.91066,93.30814,30.37,32.12,423.6,98.0,35.83,1780.9,13.79,0,10.0,0.9086,1
NER_01004,Nagaland,26.58402,94.5603,5.81,23.14,23.34,26.2,22.4,973.1,6.11,1,378.2,0.0021,0
NER_01005,Sikkim,27.75359,88.07171,24.03,162.93,495.24,94.78,38.25,1615.5,0.2,0,346.0,0.9989,1
NER_01006,Mizoram,23.79582,92.63372,50.0,50.0,134.65,62.93,30.7,871.3,49.27,2,254.7,0.0372,0
NER_01007,Nagaland,26.93726,93.5154,6.41,165.3,320.53,84.23,34.04,1305.9,11.62,2,156.5,0.9922,1
NER_01008,Arunachal Pradesh,27.0292,96.33961,1.17,2.16,3.81,25.61,35.44,2514.7,0.2,4,407.9,0.0101,0
NER_01009,Mizoram,23.14459,93.30966,1.34,19.4,24.15,41.74,28.5,1127.6,15.37,3,141.6,0.0123,0
NER_01010,Meghalaya,25.97852,92.03395,3.93,98.0,532.98,98.0,42.62,596.3,12.14,1,153.1,0.9974,1
NER_01011,Arunachal Pradesh,28.44615,93.9932,9.2,141.32,223.74,60.58,52.83,3152.5,15.84,0,462.9,0.9182,1
NER_01012,Arunachal Pradesh,26.85926,96.36498,37.24,38.98,491.55,98.0,44.89,2044.4,2.26,1,138.6,0.9899,1
NER_01013,Manipur,24.33327,94.52953,11.79,20.88,179.2,64.91,27.86,2179.8,3.62,1,335.5,0.0998,1
NER_01014,Manipur,25.56968,94.08523,4.57,4.57,12.74,28.1,33.09,795.1,0.8,0,101.5,0.0038,0
NER_01015,Meghalaya,25.83042,91.44681,7.35,18.81,2.44,34.71,19.81,1113.8,2.82,1,88.3,0.0031,0
NER_01016,Nagaland,26.53397,93.56009,1.27,10.15,6.41,52.89,52.96,2037.6,0.2,4,10.9,0.2783,0
NER_01017,Mizoram,22.11322,92.40206,52.74,174.34,280.55,82.58,23.05,783.1,16.12,2,10.0,0.9758,0
NER_01018,Sikkim,27.74955,88.78757,45.73,152.98,357.78,84.18,29.89,1626.5,14.75,1,67.9,0.9837,1
NER_01019,Manipur,24.56859,94.06339,53.82,160.88,414.83,92.08,34.28,924.8,2.29,3,33.3,0.999,1
NER_01020,Manipur,24.89557,94.466,22.92,25.48,87.97,49.24,31.28,184.4,2.29,2,65.6,0.064,0
NER_01021,Nagaland,26.92692,94.39169,43.64,47.49,403.43,96.42,26.73,981.3,14.17,0,28.3,0.8388,1
NER_01022,Nagaland,25.99814,93.68294,3.5,12.25,56.95,28.82,29.14,1320.0,3.49,3,488.2,0.0083,0
NER_01023,Manipur,23.91667,94.60009,2.73,77.85,299.62,82.98,23.4,1512.5,2.73,1,532.8,0.6992,0
NER_01024,Meghalaya,25.62784,90.84353,49.95,51.1,180.36,70.28,25.94,1056.0,9.33,0,162.0,0.1644,0
NER_01025,Mizoram,24.46488,92.8621,18.44,208.95,471.37,98.0,30.71,1059.5,2.49,1,73.5,0.9997,1
NER_01026,Meghalaya,25.61044,92.45443,30.09,153.06,542.61,98.0,32.4,1725.7,13.27,2,276.0,0.999,1
NER_01027,Manipur,25.62138,93.58928,15.31,83.93,457.8,94.03,37.63,911.8,6.71,0,53.7,0.9862,1
NER_01028,Mizoram,23.535,93.0038,2.86,8.12,51.47,46.56,41.26,1073.7,3.53,1,245.0,0.032,0
NER_01029,Tripura (Jampui Hills),23.72758,92.3745,41.15,120.09,390.83,98.0,23.57,616.4,6.66,0,132.2,0.9733,1
NER_01030,Manipur,24.21939,93.38616,13.08,147.44,379.87,91.57,44.38,1024.8,0.2,1,32.0,0.9984,1
NER_01031,Mizoram,23.49061,92.31221,42.14,77.34,182.51,65.38,29.98,1740.3,10.98,4,69.0,0.6579,1
NER_01032,Mizoram,23.96888,93.26496,4.45,23.37,45.2,25.75,9.63,1582.9,2.08,1,10.0,0.0016,0
NER_01033,Sikkim,27.73403,88.17329,25.82,81.37,138.95,58.39,44.27,2328.3,0.37,0,439.0,0.465,0
